Datetime,Open,High,Low,Close,Volume
2021-08-13 00:30:00,3051.34,3075.97,3044.43,3070.62,8.1339
2021-08-13 00:45:00,3070.62,3072.0,3061.99,3063.63,4.6641
2021-08-13 01:00:00,3063.63,3071.4,3058.17,3065.0,2.2228
2021-08-13 01:15:00,3065.0,3098.23,3065.0,3095.11,13.4459
2021-08-13 01:30:00,3095.11,3097.1,3082.03,3087.87,8.8174
2021-08-13 01:45:00,3087.87,3089.13,3078.07,3087.65,7.0412
2021-08-13 02:00:00,3087.65,3096.6,3087.65,3094.67,1.934
2021-08-13 02:15:00,3094.67,3100.34,3087.76,3092.11,2.9123
2021-08-13 02:30:00,3092.11,3112.88,3092.11,3112.31,11.6236
2021-08-13 02:45:00,3112.31,3140.88,3111.81,3132.08,8.0345
2021-08-13 03:00:00,3132.08,3134.44,3120.19,3125.77,6.3598
2021-08-13 03:15:00,3125.77,3136.91,3125.64,3126.42,77.2384
2021-08-13 03:30:00,3126.42,3128.05,3115.57,3125.64,9.7559
2021-08-13 03:45:00,3125.64,3125.73,3112.09,3116.0,7.2926
2021-08-13 04:00:00,3116.0,3119.09,3094.2,3098.14,20.1849
2021-08-13 04:15:00,3098.14,3107.64,3094.24,3107.64,21.3656
2021-08-13 04:30:00,3107.64,3128.91,3107.64,3122.55,3.6784
2021-08-13 04:45:00,3122.55,3127.92,3117.42,3123.07,1.8534
2021-08-13 05:00:00,3123.07,3124.0,3111.83,3111.83,2.9779
2021-08-13 05:15:00,3111.83,3124.19,3111.83,3121.75,4.9043
2021-08-13 05:30:00,3121.75,3143.36,3120.93,3137.84,8.9168
2021-08-13 05:45:00,3137.84,3141.3,3127.91,3129.3,8.5852
2021-08-13 06:00:00,3129.3,3135.52,3119.1,3121.48,1.7926
2021-08-13 06:15:00,3121.48,3146.89,3121.48,3145.21,5.9419
2021-08-13 06:30:00,3145.21,3185.53,3141.6,3182.0,116.656
2021-08-13 06:45:00,3182.0,3185.83,3168.64,3185.83,56.0196
2021-08-13 07:00:00,3185.83,3212.05,3185.83,3201.87,45.4246
2021-08-13 07:15:00,3201.87,3218.41,3197.31,3214.4,44.3016
2021-08-13 07:30:00,3214.4,3222.41,3202.45,3213.07,10.8618
2021-08-13 07:45:00,3213.07,3232.57,3213.07,3220.32,29.9592
2021-08-13 08:00:00,3220.32,3249.98,3220.32,3231.16,33.6578
2021-08-13 08:15:00,3231.16,3240.0,3220.32,3229.54,35.9107
2021-08-13 08:30:00,3229.54,3240.57,3226.0,3235.17,50.2222
2021-08-13 08:45:00,3235.17,3242.14,3226.6,3235.51,32.935
2021-08-13 09:00:00,3235.51,3249.08,3235.51,3240.18,36.6458
2021-08-13 09:15:00,3240.18,3240.18,3225.37,3237.17,59.9664
2021-08-13 09:30:00,3237.17,3238.17,3226.98,3229.66,4.8932
2021-08-13 09:45:00,3229.66,3239.1,3222.56,3226.68,5.4961
2021-08-13 10:00:00,3226.68,3237.98,3226.03,3235.7,2.5639
2021-08-13 10:15:00,3235.7,3262.87,3235.7,3248.1,48.6883
2021-08-13 10:30:00,3248.1,3254.65,3241.62,3242.42,4.463
2021-08-13 10:45:00,3242.42,3244.54,3234.65,3236.58,14.7619
2021-08-13 11:00:00,3236.58,3248.07,3236.58,3246.87,3.2536
2021-08-13 11:15:00,3246.87,3249.74,3237.21,3237.21,10.6334
2021-08-13 11:30:00,3237.21,3246.13,3216.32,3216.32,47.5705
2021-08-13 11:45:00,3216.32,3237.69,3212.18,3212.18,36.8434
2021-08-13 12:00:00,3212.18,3233.64,3212.18,3227.06,7.0952
2021-08-13 12:15:00,3227.06,3234.56,3226.19,3232.89,19.6539
2021-08-13 12:30:00,3232.89,3244.59,3227.35,3241.55,18.1254
2021-08-13 12:45:00,3241.55,3242.71,3232.75,3232.75,14.8383
2021-08-13 13:00:00,3232.75,3237.58,3222.21,3231.62,43.0177
2021-08-13 13:15:00,3231.62,3240.98,3231.62,3235.01,23.4109
2021-08-13 13:30:00,3235.01,3239.37,3225.0,3225.42,21.2774
2021-08-13 13:45:00,3225.42,3240.07,3225.42,3234.15,6.3672
2021-08-13 14:00:00,3234.15,3244.99,3230.8,3231.17,56.455
2021-08-13 14:15:00,3231.17,3235.1,3225.18,3228.15,40.2388
2021-08-13 14:30:00,3228.15,3228.15,3205.06,3207.46,26.1123
2021-08-13 14:45:00,3207.46,3222.21,3207.46,3215.26,9.7763
2021-08-13 15:00:00,3215.26,3222.98,3200.0,3208.31,27.8143
2021-08-13 15:15:00,3208.31,3208.31,3181.96,3190.5,40.7667
2021-08-13 15:30:00,3190.5,3195.4,3184.23,3186.73,5.4435
2021-08-13 15:45:00,3186.73,3218.27,3186.73,3215.0,15.6908
2021-08-13 16:00:00,3215.0,3227.08,3215.0,3218.61,25.8562
2021-08-13 16:15:00,3218.61,3224.04,3200.2,3220.39,58.5666
2021-08-13 16:30:00,3220.39,3225.32,3215.72,3220.67,0.7133
2021-08-13 16:45:00,3220.67,3240.85,3214.2,3240.85,8.142
2021-08-13 17:00:00,3240.85,3241.11,3225.26,3226.17,24.1386
2021-08-13 17:15:00,3226.17,3231.12,3220.88,3227.69,15.5645
2021-08-13 17:30:00,3227.69,3234.08,3225.72,3232.38,8.2188
2021-08-13 17:45:00,3232.38,3244.25,3231.1,3231.7,45.3469
2021-08-13 18:00:00,3231.7,3231.7,3220.62,3229.9,23.0698
2021-08-13 18:15:00,3229.9,3237.92,3225.47,3233.96,1.3768
2021-08-13 18:30:00,3233.96,3234.27,3222.33,3232.44,141.1803
2021-08-13 18:45:00,3232.44,3234.26,3220.4,3230.0,125.8485
2021-08-13 19:00:00,3230.0,3231.38,3224.47,3228.24,21.2871
2021-08-13 19:15:00,3228.24,3233.12,3213.45,3214.62,4.428
2021-08-13 19:30:00,3214.62,3220.83,3213.76,3216.93,2.8976
2021-08-13 19:45:00,3216.93,3225.13,3216.82,3225.13,0.7887
2021-08-13 20:00:00,3225.13,3283.97,3216.59,3277.15,72.9998
2021-08-13 20:15:00,3277.15,3291.0,3269.91,3278.71,41.9096
2021-08-13 20:30:00,3278.71,3278.73,3257.39,3276.14,123.9085
2021-08-13 20:45:00,3276.14,3284.17,3267.87,3284.17,10.0164
2021-08-13 21:00:00,3284.17,3295.65,3272.48,3295.65,74.7832
2021-08-13 21:15:00,3295.65,3297.11,3279.67,3293.54,13.735
2021-08-13 21:30:00,3293.54,3293.54,3280.76,3284.21,12.8026
2021-08-13 21:45:00,3284.21,3286.47,3275.99,3279.31,24.3667
2021-08-13 22:00:00,3279.31,3290.0,3279.31,3283.2,20.8046
2021-08-13 22:15:00,3283.2,3285.85,3277.49,3279.93,14.6566
2021-08-13 22:30:00,3279.93,3299.9,3279.59,3295.45,227.8088
2021-08-13 22:45:00,3295.45,3295.45,3284.33,3289.79,2.5091
2021-08-13 23:00:00,3289.79,3300.0,3289.12,3300.0,9.5002
2021-08-13 23:15:00,3300.0,3322.49,3286.51,3310.53,111.2984
2021-08-13 23:30:00,3310.53,3313.6,3301.62,3312.75,4.7947
2021-08-13 23:45:00,3312.75,3328.82,3312.75,3323.9,30.9928
2021-08-14 00:00:00,3323.9,3325.24,3309.94,3312.83,3.7271
2021-08-14 00:15:00,3312.83,3316.9,3305.09,3315.8,18.1599
2021-08-14 00:30:00,3315.8,3317.16,3289.12,3292.45,16.2465
2021-08-14 00:45:00,3292.45,3313.06,3288.12,3304.1,8.1675
2021-08-14 01:00:00,3304.1,3318.89,3302.91,3318.89,9.4255
2021-08-14 01:15:00,3318.89,3324.7,3311.93,3313.03,22.5726
2021-08-14 01:30:00,3313.03,3315.5,3301.78,3307.17,14.9932
2021-08-14 01:45:00,3307.17,3313.26,3301.03,3304.16,4.4952
2021-08-14 02:00:00,3304.16,3312.46,3301.01,3301.45,28.4618
2021-08-14 02:15:00,3301.45,3305.35,3297.22,3297.22,20.1585
2021-08-14 02:30:00,3297.22,3304.6,3287.09,3290.78,3.4089
2021-08-14 02:45:00,3290.78,3307.36,3290.53,3303.96,1.0164
2021-08-14 03:00:00,3303.96,3311.0,3300.65,3303.74,1.7157
2021-08-14 03:15:00,3303.74,3305.17,3297.02,3299.94,0.6194
2021-08-14 03:30:00,3299.94,3301.28,3291.89,3293.03,0.4466
2021-08-14 03:45:00,3293.03,3300.0,3293.03,3298.87,7.1191
2021-08-14 04:00:00,3298.87,3298.87,3287.62,3290.46,2.8139
2021-08-14 04:15:00,3290.46,3298.8,3288.49,3291.14,7.3115
2021-08-14 04:30:00,3291.14,3298.87,3288.42,3294.34,3.7574
2021-08-14 04:45:00,3294.34,3294.34,3278.4,3280.23,31.9103
2021-08-14 05:00:00,3280.23,3292.61,3280.23,3289.05,3.6872
2021-08-14 05:15:00,3289.05,3294.55,3286.9,3292.3,1.1017
2021-08-14 05:30:00,3292.3,3294.51,3285.15,3290.14,2.6034
2021-08-14 05:45:00,3290.14,3301.38,3290.14,3298.1,5.1482
2021-08-14 06:00:00,3298.1,3310.0,3297.01,3306.13,10.8482
2021-08-14 06:15:00,3306.13,3309.0,3297.92,3302.85,10.8929
2021-08-14 06:30:00,3302.85,3306.4,3300.0,3305.13,1.6331
2021-08-14 06:45:00,3305.13,3308.23,3302.14,3304.31,2.0993
2021-08-14 07:00:00,3304.31,3312.78,3300.03,3312.78,14.2938
2021-08-14 07:15:00,3312.78,3319.91,3309.01,3319.5,3.6842
2021-08-14 07:30:00,3319.5,3323.75,3310.41,3311.34,3.0213
2021-08-14 07:45:00,3311.34,3314.93,3305.75,3307.62,0.8933
2021-08-14 08:00:00,3307.62,3310.32,3295.03,3298.89,2.9942
2021-08-14 08:15:00,3298.89,3309.33,3295.59,3304.89,2.9379
2021-08-14 08:30:00,3304.89,3310.48,3301.4,3309.13,21.8309
2021-08-14 08:45:00,3309.13,3310.42,3297.88,3299.8,3.4455
2021-08-14 09:00:00,3299.8,3312.91,3298.17,3311.71,9.0282
2021-08-14 09:15:00,3311.71,3314.55,3308.63,3310.63,10.8714
2021-08-14 09:30:00,3310.63,3331.7,3306.82,3327.29,5.7679
2021-08-14 09:45:00,3327.29,3328.18,3258.37,3272.59,55.8513
2021-08-14 10:00:00,3272.59,3286.67,3241.86,3244.85,41.8404
2021-08-14 10:15:00,3244.85,3262.65,3230.0,3252.15,55.7069
2021-08-14 10:30:00,3252.15,3256.75,3244.27,3246.79,9.7513
2021-08-14 10:45:00,3246.79,3246.79,3208.52,3221.71,64.9529
2021-08-14 11:00:00,3221.71,3233.73,3205.49,3229.2,26.5222
2021-08-14 11:15:00,3229.2,3232.38,3215.86,3223.48,7.3179
2021-08-14 11:30:00,3223.48,3230.0,3213.99,3221.0,9.8204
2021-08-14 11:45:00,3221.0,3245.79,3221.0,3244.66,22.8942
2021-08-14 12:00:00,3244.66,3253.6,3238.14,3238.78,12.7212
2021-08-14 12:15:00,3238.78,3241.22,3224.14,3235.91,16.9538
2021-08-14 12:30:00,3235.91,3242.47,3231.43,3235.88,13.1817
2021-08-14 12:45:00,3235.88,3235.88,3219.15,3219.15,12.4173
2021-08-14 13:00:00,3219.15,3229.62,3211.71,3228.53,27.5301
2021-08-14 13:15:00,3228.53,3238.38,3228.53,3235.29,7.222
2021-08-14 13:30:00,3235.29,3241.41,3226.6,3228.0,3.2809
2021-08-14 13:45:00,3228.0,3234.76,3223.89,3233.56,8.9221
2021-08-14 14:00:00,3233.56,3248.0,3227.94,3245.05,19.0709
2021-08-14 14:15:00,3245.05,3262.73,3243.24,3258.98,26.2394
2021-08-14 14:30:00,3258.98,3259.0,3252.84,3257.59,5.0629
2021-08-14 14:45:00,3257.59,3278.0,3255.32,3276.0,23.0951
2021-08-14 15:00:00,3276.0,3276.78,3261.49,3266.0,5.096
2021-08-14 15:15:00,3266.0,3270.86,3261.79,3263.88,11.4172
2021-08-14 15:30:00,3263.88,3270.42,3249.59,3263.8,5.3012
2021-08-14 15:45:00,3263.8,3276.14,3263.8,3270.89,8.1649
2021-08-14 16:00:00,3270.89,3274.79,3254.63,3254.63,25.9864
2021-08-14 16:15:00,3254.63,3265.3,3253.97,3261.33,13.5886
2021-08-14 16:30:00,3261.33,3263.38,3256.26,3262.87,0.3353
2021-08-14 16:45:00,3262.87,3267.89,3251.56,3258.63,18.2179
2021-08-14 17:00:00,3258.63,3259.97,3246.46,3253.84,18.7355
2021-08-14 17:15:00,3253.84,3261.35,3234.1,3247.15,8.1728
2021-08-14 17:30:00,3247.15,3250.51,3236.66,3244.84,37.7564
2021-08-14 17:45:00,3244.84,3257.09,3244.84,3248.75,5.7739
2021-08-14 18:00:00,3248.75,3252.84,3244.54,3247.24,2.7204
2021-08-14 18:15:00,3247.24,3252.96,3241.21,3250.26,78.2458
2021-08-14 18:30:00,3250.26,3262.47,3250.26,3259.04,8.4412
2021-08-14 18:45:00,3259.04,3263.35,3246.54,3249.2,5.5686
2021-08-14 19:00:00,3249.2,3253.72,3246.21,3249.06,1.991
2021-08-14 19:15:00,3249.06,3252.7,3239.07,3239.27,2.596
2021-08-14 19:30:00,3239.27,3288.44,3238.52,3283.27,21.6422
2021-08-14 19:45:00,3283.27,3283.27,3260.01,3261.58,11.6984
2021-08-14 20:00:00,3261.58,3261.58,3237.17,3237.17,10.6422
2021-08-14 20:15:00,3237.17,3237.17,3215.0,3220.71,27.1375
2021-08-14 20:30:00,3220.71,3228.71,3215.79,3228.18,13.092
2021-08-14 20:45:00,3228.18,3231.69,3221.77,3229.18,11.639
2021-08-14 21:00:00,3229.18,3244.22,3229.18,3244.22,39.7756
2021-08-14 21:15:00,3244.22,3249.49,3238.38,3248.3,12.1764
2021-08-14 21:30:00,3248.3,3266.74,3246.47,3257.65,4.8175
2021-08-14 21:45:00,3257.65,3266.7,3255.06,3266.7,1.7958
2021-08-14 22:00:00,3266.7,3266.7,3252.95,3261.25,2.906
2021-08-14 22:15:00,3261.25,3269.64,3255.56,3259.79,3.5253
2021-08-14 22:30:00,3259.79,3262.41,3250.19,3254.54,1.967
2021-08-14 22:45:00,3254.54,3255.08,3242.26,3242.29,1.8501
2021-08-14 23:00:00,3242.29,3250.47,3237.37,3250.37,3.9994
2021-08-14 23:15:00,3250.37,3271.09,3250.37,3267.62,2.9102
2021-08-14 23:30:00,3267.62,3274.97,3266.64,3274.22,6.857
2021-08-14 23:45:00,3274.22,3275.5,3261.41,3264.44,1.7201
2021-08-15 00:00:00,3264.44,3278.0,3263.53,3272.81,1.0473
2021-08-15 00:15:00,3272.81,3284.12,3268.55,3269.77,13.3089
2021-08-15 00:30:00,3269.77,3270.23,3252.2,3258.72,5.8444
2021-08-15 00:45:00,3258.72,3272.35,3255.02,3272.35,2.7184
2021-08-15 01:00:00,3272.35,3278.23,3268.9,3268.9,3.1274
2021-08-15 01:15:00,3268.9,3278.0,3267.33,3275.24,10.3204
2021-08-15 01:30:00,3275.24,3277.5,3266.16,3270.62,5.3176
2021-08-15 01:45:00,3270.62,3270.62,3259.65,3262.86,8.9972
2021-08-15 02:00:00,3262.86,3274.98,3262.3,3272.18,3.4544
2021-08-15 02:15:00,3272.18,3283.63,3272.18,3281.79,2.5373
2021-08-15 02:30:00,3281.79,3286.79,3279.83,3281.07,0.5037
2021-08-15 02:45:00,3281.07,3281.78,3273.29,3273.29,2.1722
2021-08-15 03:00:00,3273.29,3276.92,3266.59,3269.06,39.8219
2021-08-15 03:15:00,3269.06,3272.92,3265.57,3272.05,2.5634
2021-08-15 03:30:00,3272.05,3278.87,3266.06,3269.75,1.4203
2021-08-15 03:45:00,3269.75,3269.75,3245.86,3247.47,25.3896
2021-08-15 04:00:00,3247.47,3248.34,3230.74,3237.61,28.4006
2021-08-15 04:15:00,3237.61,3252.78,3230.73,3252.78,2.5909
2021-08-15 04:30:00,3252.78,3255.93,3242.8,3247.9,6.14
2021-08-15 04:45:00,3247.9,3247.9,3239.45,3247.67,0.7326
2021-08-15 05:00:00,3247.67,3254.57,3242.33,3253.36,1.6729
2021-08-15 05:15:00,3253.36,3255.9,3241.92,3244.07,4.5786
2021-08-15 05:30:00,3244.07,3250.06,3235.91,3235.91,5.8312
2021-08-15 05:45:00,3235.91,3242.28,3230.0,3233.95,4.1159
2021-08-15 06:00:00,3233.95,3252.52,3226.33,3233.24,5.6518
2021-08-15 06:15:00,3233.24,3233.57,3217.93,3223.16,20.8566
2021-08-15 06:30:00,3223.16,3231.42,3216.0,3228.15,1.2446
2021-08-15 06:45:00,3228.15,3233.13,3220.64,3220.76,9.2124
2021-08-15 07:00:00,3220.76,3227.93,3203.41,3204.45,11.9507
2021-08-15 07:15:00,3204.45,3220.85,3203.56,3218.75,66.7992
2021-08-15 07:30:00,3218.75,3218.75,3188.0,3188.0,26.0019
2021-08-15 07:45:00,3188.0,3188.0,3155.3,3162.5,54.0105
2021-08-15 08:00:00,3162.5,3174.92,3150.0,3173.32,36.4811
2021-08-15 08:15:00,3173.32,3174.44,3158.1,3160.9,28.121
2021-08-15 08:30:00,3160.9,3170.7,3154.92,3161.04,9.5625
2021-08-15 08:45:00,3161.04,3170.19,3148.85,3150.0,13.8487
2021-08-15 09:00:00,3150.0,3163.0,3134.3,3163.0,16.2618
2021-08-15 09:15:00,3163.0,3166.69,3154.49,3157.13,4.5706
2021-08-15 09:30:00,3157.13,3170.05,3147.62,3170.05,2.3088
2021-08-15 09:45:00,3170.05,3176.55,3158.99,3163.56,21.3154
2021-08-15 10:00:00,3163.56,3173.67,3154.51,3167.05,5.8534
2021-08-15 10:15:00,3167.05,3173.0,3156.0,3156.0,13.002
2021-08-15 10:30:00,3156.0,3162.0,3150.0,3153.58,13.7647
2021-08-15 10:45:00,3153.58,3162.04,3143.0,3155.55,21.7273
2021-08-15 11:00:00,3155.55,3155.55,3137.91,3143.3,6.4926
2021-08-15 11:15:00,3143.3,3156.66,3140.78,3152.1,5.6158
2021-08-15 11:30:00,3152.1,3164.98,3152.1,3162.0,7.4372
2021-08-15 11:45:00,3162.0,3162.0,3152.25,3161.91,9.0522
2021-08-15 12:00:00,3161.91,3173.32,3147.99,3160.31,54.5308
2021-08-15 12:15:00,3160.31,3163.17,3153.51,3159.07,5.2114
2021-08-15 12:30:00,3159.07,3159.07,3144.27,3152.12,9.1152
2021-08-15 12:45:00,3152.12,3158.57,3145.26,3154.0,31.4458
2021-08-15 13:00:00,3154.0,3161.64,3147.85,3160.58,3.7622
2021-08-15 13:15:00,3160.58,3162.27,3156.33,3156.99,11.6279
2021-08-15 13:30:00,3156.99,3158.46,3140.0,3140.17,19.7436
2021-08-15 13:45:00,3140.17,3170.71,3135.82,3164.07,23.4838
2021-08-15 14:00:00,3164.07,3197.41,3155.68,3184.99,64.3747
2021-08-15 14:15:00,3184.99,3192.96,3175.7,3189.73,19.1128
2021-08-15 14:30:00,3189.73,3189.73,3170.64,3173.42,9.0922
2021-08-15 14:45:00,3173.42,3174.99,3147.81,3152.94,20.7073
2021-08-15 15:00:00,3152.94,3158.46,3146.72,3157.62,6.5728
2021-08-15 15:15:00,3157.62,3162.05,3148.28,3151.38,11.042
2021-08-15 15:30:00,3151.38,3151.81,3143.98,3149.78,5.9295
2021-08-15 15:45:00,3149.78,3158.0,3147.71,3158.0,13.5115
2021-08-15 16:00:00,3158.0,3170.0,3152.56,3152.56,73.265
2021-08-15 16:15:00,3152.56,3163.0,3147.79,3160.67,50.7392
2021-08-15 16:30:00,3160.67,3160.67,3149.21,3151.0,5.9819
2021-08-15 16:45:00,3151.0,3154.98,3143.0,3143.0,10.6216
2021-08-15 17:00:00,3143.0,3147.98,3115.86,3120.94,25.0574
2021-08-15 17:15:00,3120.94,3139.17,3114.65,3137.6,7.7828
2021-08-15 17:30:00,3137.6,3151.88,3135.3,3151.88,15.8721
2021-08-15 17:45:00,3151.88,3162.65,3148.48,3157.71,13.1441
2021-08-15 18:00:00,3157.71,3169.25,3156.53,3169.25,23.7763
2021-08-15 18:15:00,3169.25,3169.89,3161.95,3166.51,2.6873
2021-08-15 18:30:00,3166.51,3168.16,3153.86,3167.71,29.0121
2021-08-15 18:45:00,3167.71,3191.89,3159.76,3191.89,36.7315
2021-08-15 19:00:00,3191.89,3215.0,3173.13,3176.44,61.8877
2021-08-15 19:15:00,3176.44,3189.86,3170.22,3189.86,2.0211
2021-08-15 19:30:00,3189.86,3195.8,3182.32,3193.76,8.4809
2021-08-15 19:45:00,3193.76,3209.33,3191.15,3206.74,10.5564
2021-08-15 20:00:00,3206.74,3214.57,3203.46,3214.52,3.6844
2021-08-15 20:15:00,3214.52,3242.61,3214.52,3240.89,83.6796
2021-08-15 20:30:00,3240.89,3253.66,3237.63,3246.95,47.6552
2021-08-15 20:45:00,3246.95,3267.52,3243.9,3261.22,44.0868
2021-08-15 21:00:00,3261.22,3272.01,3257.56,3267.92,37.321
2021-08-15 21:15:00,3267.92,3278.43,3265.1,3265.72,8.3779
2021-08-15 21:30:00,3265.72,3270.06,3245.31,3268.98,14.0503
2021-08-15 21:45:00,3268.98,3275.25,3261.13,3261.13,9.643
2021-08-15 22:00:00,3261.13,3280.65,3261.13,3273.29,44.5997
2021-08-15 22:15:00,3273.29,3292.86,3273.29,3291.99,21.8339
2021-08-15 22:30:00,3291.99,3297.42,3286.1,3290.3,8.1263
2021-08-15 22:45:00,3290.3,3301.67,3290.3,3300.95,88.8908
2021-08-15 23:00:00,3300.95,3320.0,3300.95,3317.03,9.8577
2021-08-15 23:15:00,3317.03,3317.88,3299.77,3316.18,25.7572
2021-08-15 23:30:00,3316.18,3316.18,3299.05,3304.19,14.9197
2021-08-15 23:45:00,3304.19,3311.24,3304.1,3309.08,1.0939
2021-08-16 00:00:00,3309.08,3335.0,3287.37,3335.0,25.4363
2021-08-16 00:15:00,3335.0,3337.3,3303.57,3309.56,56.2625
2021-08-16 00:30:00,3309.56,3327.5,3309.56,3318.7,16.2268
2021-08-16 00:45:00,3318.7,3326.95,3314.01,3314.01,7.9878
2021-08-16 01:00:00,3314.01,3319.13,3300.52,3300.52,29.877
2021-08-16 01:15:00,3300.52,3311.24,3297.57,3310.95,1.0614
2021-08-16 01:30:00,3310.95,3317.77,3308.17,3308.32,2.5894
2021-08-16 01:45:00,3308.32,3313.58,3299.8,3312.18,14.2472
2021-08-16 02:00:00,3312.18,3319.15,3307.82,3319.15,19.0907
2021-08-16 02:15:00,3319.15,3319.15,3302.98,3305.75,42.2256
2021-08-16 02:30:00,3305.75,3315.0,3305.75,3315.0,7.6817
2021-08-16 02:45:00,3315.0,3321.12,3310.0,3316.92,37.3147
2021-08-16 03:00:00,3316.92,3319.89,3293.98,3297.64,36.2764
2021-08-16 03:15:00,3297.64,3301.83,3292.84,3292.84,1.7329
2021-08-16 03:30:00,3292.84,3294.01,3268.41,3268.41,19.6015
2021-08-16 03:45:00,3268.41,3278.84,3261.61,3261.67,15.2641
2021-08-16 04:00:00,3261.67,3274.25,3259.0,3265.26,12.42399
2021-08-16 04:15:00,3265.26,3282.76,3261.77,3276.8,30.05634
2021-08-16 04:30:00,3276.8,3285.34,3273.66,3283.28,2.99075
2021-08-16 04:45:00,3283.28,3286.5,3276.94,3279.0,9.79378
2021-08-16 05:00:00,3279.0,3295.18,3279.0,3286.75,10.47327
2021-08-16 05:15:00,3286.75,3288.47,3281.45,3286.59,3.59263
2021-08-16 05:30:00,3286.59,3289.0,3281.11,3288.54,8.55815
2021-08-16 05:45:00,3288.54,3300.56,3287.2,3300.56,4.5952
2021-08-16 06:00:00,3300.56,3312.0,3287.11,3287.79,33.7066
2021-08-16 06:15:00,3287.79,3287.79,3262.05,3265.07,28.1188
2021-08-16 06:30:00,3265.07,3277.28,3261.74,3277.22,10.66525
2021-08-16 06:45:00,3277.22,3285.0,3269.81,3275.0,15.14119
2021-08-16 07:00:00,3275.0,3284.56,3275.0,3281.64,20.71413
2021-08-16 07:15:00,3281.64,3281.64,3275.57,3281.25,4.7883
2021-08-16 07:30:00,3281.25,3290.68,3278.12,3282.75,36.07978
2021-08-16 07:45:00,3282.75,3283.31,3268.66,3276.21,11.38796
2021-08-16 08:00:00,3276.21,3288.8,3265.0,3271.0,11.54602
2021-08-16 08:15:00,3271.0,3274.17,3250.11,3274.17,27.99618
2021-08-16 08:30:00,3274.17,3280.32,3271.02,3274.34,9.76655
2021-08-16 08:45:00,3274.34,3277.25,3268.15,3270.33,22.09977
2021-08-16 09:00:00,3270.33,3275.58,3269.15,3274.76,6.16824
2021-08-16 09:15:00,3274.76,3274.86,3263.56,3264.01,10.4699
2021-08-16 09:30:00,3264.01,3274.24,3263.78,3266.82,10.9994
2021-08-16 09:45:00,3266.82,3275.95,3263.6,3275.2,17.0335
2021-08-16 10:00:00,3275.2,3296.02,3275.2,3288.45,60.73158
2021-08-16 10:15:00,3288.45,3293.76,3283.84,3288.08,17.30227
2021-08-16 10:30:00,3288.08,3296.77,3287.75,3292.92,25.29573
2021-08-16 10:45:00,3292.92,3298.42,3289.25,3295.82,22.64635
2021-08-16 11:00:00,3295.82,3307.37,3287.66,3306.0,11.80537
2021-08-16 11:15:00,3306.0,3311.23,3293.86,3295.94,31.62001
2021-08-16 11:30:00,3295.94,3295.94,3288.12,3293.21,16.06869
2021-08-16 11:45:00,3293.21,3293.21,3285.63,3293.03,16.00639
2021-08-16 12:00:00,3293.03,3298.31,3274.42,3278.0,62.67326
2021-08-16 12:15:00,3278.0,3282.83,3270.58,3279.39,16.11276
2021-08-16 12:30:00,3279.39,3285.92,3277.49,3280.01,14.20454
2021-08-16 12:45:00,3280.01,3283.26,3273.76,3283.26,25.27988
2021-08-16 13:00:00,3283.26,3288.59,3277.19,3285.95,16.48502
2021-08-16 13:15:00,3285.95,3285.95,3267.81,3272.0,39.23879
2021-08-16 13:30:00,3272.0,3275.0,3230.68,3233.3,53.82906
2021-08-16 13:45:00,3233.3,3240.47,3211.5,3226.04,118.48492
2021-08-16 14:00:00,3226.04,3236.39,3219.47,3232.26,48.06274
2021-08-16 14:15:00,3232.26,3237.9,3227.34,3230.84,34.37136
2021-08-16 14:30:00,3230.84,3230.9,3213.7,3213.7,15.75301
2021-08-16 14:45:00,3213.7,3229.56,3204.99,3204.99,8.92058
2021-08-16 15:00:00,3204.99,3224.0,3193.52,3194.4,34.46787
2021-08-16 15:15:00,3194.4,3214.34,3192.0,3200.77,24.7479
2021-08-16 15:30:00,3200.77,3210.85,3185.3,3210.85,10.16153
2021-08-16 15:45:00,3210.85,3227.24,3208.69,3227.24,13.34797
2021-08-16 16:00:00,3227.24,3245.59,3220.0,3238.89,19.77152
2021-08-16 16:15:00,3238.89,3239.95,3222.01,3227.39,8.8503
2021-08-16 16:30:00,3227.39,3229.14,3216.45,3225.63,42.40406
2021-08-16 16:45:00,3225.63,3231.66,3221.64,3224.07,10.0525
2021-08-16 17:00:00,3224.07,3227.02,3213.58,3215.51,13.66194
2021-08-16 17:15:00,3215.51,3219.85,3207.04,3214.14,9.5893
2021-08-16 17:30:00,3214.14,3224.01,3209.9,3221.81,3.90933
2021-08-16 17:45:00,3221.81,3231.03,3221.81,3225.0,53.71426
2021-08-16 18:00:00,3225.0,3229.97,3215.0,3229.76,18.51684
2021-08-16 18:15:00,3229.76,3238.82,3227.67,3230.37,5.43973
2021-08-16 18:30:00,3230.37,3231.68,3218.11,3220.85,4.32413
2021-08-16 18:45:00,3220.85,3234.48,3218.99,3234.48,5.44939
2021-08-16 19:00:00,3234.48,3234.48,3215.01,3215.76,4.49553
2021-08-16 19:15:00,3215.76,3225.78,3207.0,3207.0,25.72914
2021-08-16 19:30:00,3207.0,3216.15,3203.46,3210.16,16.83107
2021-08-16 19:45:00,3210.16,3213.57,3173.02,3180.75,35.18132
2021-08-16 20:00:00,3180.75,3180.75,3151.51,3156.06,51.29183
2021-08-16 20:15:00,3156.06,3166.67,3154.47,3163.13,73.96168
